pair_id,entry_id,line_id,entry_text,line_text,selection_occurrences,configuration_count,label_source,judge,provisional,acceptable,distance,relation_type,confidence,low_confidence,user_fact_assertion,explicit_contradiction,advice_or_diagnosis,clearly_unrelated,reason
E029/L014,E029,L014,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",予想は、未来より今の輪郭を映す。,70,70,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '予想と現在認識' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E029/L017,E029,L017,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",地図の端は、道の端とは限らない。,275,275,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '認識範囲と可能性' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E029/L023,E029,L023,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",同じ席にいても、見ている窓は違う。,10,10,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '共在と視点差' does not provide a meaningful bridge to the Entry.
E029/L025,E029,L025,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",聞いていた言葉と、待っていた言葉は似ている。,58,58,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '聞くことと発話待ち' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E029/L026,E029,L026,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",近くにいる理由は、近さだけでは測れない。,55,55,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '接続理由と距離' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E029/L031,E029,L031,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",距離は、離れたときだけ生まれるものではない。,50,50,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '心理的距離の多様性' provides a usable reflective bridge without merely restating the Entry.
E029/L033,E029,L033,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",遠くから見える輪郭もある。,166,154,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,A contour visible from afar maps recognizing the value of waiting once the turn arrives.
E029/L034,E029,L034,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",近さを測る物差しは、日によって伸び縮みする。,281,241,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '距離感の変動' provides a usable reflective bridge without merely restating the Entry.
E029/L036,E029,L036,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",離れたあとで、近すぎた音が聞こえる。,203,198,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Hearing former closeness after moving away maps valuing the wait only after it ends.
E029/L037,E029,L037,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",境界は壁ではなく、二つの場所の名前でもある。,14,14,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '境界の両義性' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E029/L038,E029,L038,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",間を置くと、途切れたものと続いているものが分かれる。,9,9,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '間隔による関係の識別' provides a usable reflective bridge without merely restating the Entry.
E029/L041,E029,L041,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",忙しさは、進んだ距離と同じ単位では測れない。,18,18,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '活動量と進捗のずれ' does not provide a meaningful bridge to the Entry.
E029/L091,E029,L091,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",先の予定をめくる指の下で、今日も一枚になっていく。,16,16,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '未来への注視と現在' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E029/L095,E029,L095,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",過ぎたあとで長くなる時間もある。,160,120,reflective_distance_codex_judgments_v1,codex_reassessment,true,true,just_right,same_domain,high,false,false,false,false,false,待ち時間が終わってから惜しくなる逆転を過ぎた後に長くなる時間として開く
E029/L103,E029,L103,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",『もっと』は、いつも少し早く席に着いている。,100,100,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '常在する追加要求' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E029/L117,E029,L117,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",湯気が消えるまでの時間にも、一日は流れている。,255,255,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Time flowing while steam disappears reframes waiting as lived time rather than an empty delay.
E029/L118,E029,L118,"待ち時間が長いと思っていた。
順番が来たら、もう少し待っていてもよかった気がした。",同じ景色を通るたび、同じではないものが増える。,45,45,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '反復と変化' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E030/L034,E030,L034,昔は長かった一年を、今は予定表の十二枚として見ている。,近さを測る物差しは、日によって伸び縮みする。,8,8,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '距離感の変動' provides a usable reflective bridge without merely restating the Entry.
E030/L035,E030,L035,昔は長かった一年を、今は予定表の十二枚として見ている。,空いた席は、不在より先に距離を語る。,10,10,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '不在の可視化' does not provide a meaningful bridge to the Entry.
E030/L036,E030,L036,昔は長かった一年を、今は予定表の十二枚として見ている。,離れたあとで、近すぎた音が聞こえる。,18,18,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '距離後の再評価' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E030/L038,E030,L038,昔は長かった一年を、今は予定表の十二枚として見ている。,間を置くと、途切れたものと続いているものが分かれる。,65,65,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '間隔による関係の識別' provides a usable reflective bridge without merely restating the Entry.
E030/L044,E030,L044,昔は長かった一年を、今は予定表の十二枚として見ている。,区切りは、仕事の量より光の変化に似ている。,90,90,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '終業感覚' provides a usable reflective bridge without merely restating the Entry.
E030/L065,E030,L065,昔は長かった一年を、今は予定表の十二枚として見ている。,慣れは、変化より少し遅れて到着する。,488,394,reflective_distance_human_review_v1,human_review,false,true,just_right,analogical_transfer,human_confirmed,false,false,false,false,false,Product-owner decision normalized to reflective-distance-v1.
E030/L091,E030,L091,昔は長かった一年を、今は予定表の十二枚として見ている。,先の予定をめくる指の下で、今日も一枚になっていく。,64,64,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,medium,false,false,false,false,false,Codex provisional: the Line meaning '未来への注視と現在' provides a usable reflective bridge without merely restating the Entry.
E030/L093,E030,L093,昔は長かった一年を、今は予定表の十二枚として見ている。,十二枚の紙にも、長かった午後は折りたためない。,56,56,reflective_distance_codex_judgments_v1,codex_reassessment,true,true,just_right,same_domain,medium,false,false,false,false,false,予定表の十二枚へ縮んだ一年に折りたためない経験時間を対置して余白を作る
E030/L094,E030,L094,昔は長かった一年を、今は予定表の十二枚として見ている。,時計は同じ幅で進み、日は違う深さで残る。,88,71,reflective_distance_codex_judgments_v1,codex_reassessment,true,true,just_right,same_domain,medium,false,false,false,false,false,均等な時計と異なる日の深さを対比し予定表に縮んだ一年の外へ経験時間を開く
E030/L096,E030,L096,昔は長かった一年を、今は予定表の十二枚として見ている。,順番が来ると、待っていた場所が少し惜しくなる。,4,4,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '待機終了の名残' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E030/L097,E030,L097,昔は長かった一年を、今は予定表の十二枚として見ている。,未来を見ている間も、足元は静かに通り過ぎる。,123,95,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,medium,false,false,false,false,false,Codex provisional: the Line meaning '未来と現在の通過' provides a usable reflective bridge without merely restating the Entry.
E030/L098,E030,L098,昔は長かった一年を、今は予定表の十二枚として見ている。,区切った時間の隙間に、区切れない一日がある。,1134,610,reflective_distance_codex_judgments_v1,codex_reassessment,true,true,just_right,same_domain,high,false,false,false,false,false,予定表で区切った時間と区切れない経験の時間を対比してEntryの見方をずらす
E030/L103,E030,L103,昔は長かった一年を、今は予定表の十二枚として見ている。,『もっと』は、いつも少し早く席に着いている。,45,45,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '常在する追加要求' does not provide a meaningful bridge to the Entry.
E030/L107,E030,L107,昔は長かった一年を、今は予定表の十二枚として見ている。,期待の影は、持ち主より先に伸びることがある。,113,75,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,too_far,weak_connection,medium,false,false,false,false,false,Expectation casting a shadow does not connect clearly to a year's changing perceived length.
E030/L108,E030,L108,昔は長かった一年を、今は予定表の十二枚として見ている。,余った力と、使わなかった力は同じではない。,3,2,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '余力と自己評価' does not provide a meaningful bridge to the Entry.
E030/L117,E030,L117,昔は長かった一年を、今は予定表の十二枚として見ている。,湯気が消えるまでの時間にも、一日は流れている。,106,69,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '小さな時間の経過' provides a usable reflective bridge without merely restating the Entry.
E031/L014,E031,L014,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,予想は、未来より今の輪郭を映す。,40,40,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '予想と現在認識' provides a usable reflective bridge without merely restating the Entry.
E031/L052,E031,L052,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,小さな欠けは、広い面の中でよく光る。,160,160,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '欠点への注目' provides a usable reflective bridge without merely restating the Entry.
E031/L054,E031,L054,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,失敗のあとに普通の声がすると、世界の続きが見える。,32,32,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '失敗後の平常' does not provide a meaningful bridge to the Entry.
E031/L055,E031,L055,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,できなかった一つは、数え方を変える力が強い。,68,68,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '未達成による評価の偏り' provides a usable reflective bridge without merely restating the Entry.
E031/L064,E031,L064,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,変わったあとで、望んでいた形が見直される。,32,32,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '変化後の願望再評価' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E031/L078,E031,L078,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,不在は、ときどき物より先に部屋へ着く。,48,48,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '不在の感覚' does not provide a meaningful bridge to the Entry.
E031/L082,E031,L082,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,静かな日は、自分の声の距離がよくわかる。,52,52,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '静けさと自己の声' provides a usable reflective bridge without merely restating the Entry.
E031/L085,E031,L085,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,空席の数と、孤独の数は一致しない。,57,57,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '物理的単独と孤独感' does not provide a meaningful bridge to the Entry.
E031/L091,E031,L091,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,先の予定をめくる指の下で、今日も一枚になっていく。,18,18,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '未来への注視と現在' does not provide a meaningful bridge to the Entry.
E031/L092,E031,L092,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,待つ時間は、終わる直前に形を変える。,75,61,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '待ち時間の反転' does not provide a meaningful bridge to the Entry.
E031/L095,E031,L095,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,過ぎたあとで長くなる時間もある。,38,38,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '回想による時間変化' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E031/L097,E031,L097,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,未来を見ている間も、足元は静かに通り過ぎる。,7,7,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '未来と現在の通過' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E031/L101,E031,L101,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,主語のない期待も、肩には重さを残す。,553,294,reflective_distance_codex_judgments_v1,codex_reassessment,true,false,too_close,direct_restatement,high,false,false,false,false,false,誰のものかわからない期待が重いというEntryを主語と重さで直接まとめる
E031/L102,E031,L102,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,終えた三つより、始めなかった一つは声が大きい。,128,128,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,medium,false,false,false,false,false,Codex provisional: the Line meaning '達成と追加期待' provides a usable reflective bridge without merely restating the Entry.
E031/L105,E031,L105,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,満ちた器にも、次の一滴の場所を探す目がある。,365,282,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,analogical_transfer,high,false,false,false,false,false,A full vessel still seeking another drop maps feeling insufficient despite no actual request.
E031/L107,E031,L107,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,期待の影は、持ち主より先に伸びることがある。,57,57,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_close,direct_restatement,high,false,false,false,false,false,Codex provisional: the Line meaning '期待と主体' follows the Entry structure too directly to create reflective distance.
E031/L116,E031,L116,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,覚えておくほどでもない日は、静かに覚えられる。,30,30,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '平凡な日の記録' does not provide a meaningful bridge to the Entry.
E031/L117,E031,L117,誰にも頼まれていないのに、期待に足りない気がする。誰の期待なのかはわからない。,湯気が消えるまでの時間にも、一日は流れている。,60,60,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '小さな時間の経過' does not provide a meaningful bridge to the Entry.
E032/L004,E032,L004,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",分かれ道は、通り過ぎても消えない。,64,64,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '選択の記憶' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E032/L005,E032,L005,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",答えより先に、選んだという事実が残る。,121,121,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '決定の事実性' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E032/L008,E032,L008,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",決めかけた言葉には、まだ余白がある。,42,42,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,too_far,weak_connection,medium,false,false,false,false,false,Unfinished wording and remaining room do not clearly map fixation on an unstarted extra task.
E032/L037,E032,L037,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",境界は壁ではなく、二つの場所の名前でもある。,1,1,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '境界の両義性' does not provide a meaningful bridge to the Entry.
E032/L041,E032,L041,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",忙しさは、進んだ距離と同じ単位では測れない。,1,1,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '活動量と進捗のずれ' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E032/L042,E032,L042,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",机には、終わった仕事より残った姿勢がある。,586,424,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '作業後の身体感覚' provides a usable reflective bridge without merely restating the Entry.
E032/L043,E032,L043,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",会議が終わってから見つかる席もある。,68,65,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,analogical_transfer,low,true,false,false,false,false,A seat found only after a meeting may map the unstarted fourth task appearing at departure but the bridge is ambiguous.
E032/L046,E032,L046,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",終わった項目の間に、一日の形が隠れている。,348,348,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning 'タスクと一日' provides a usable reflective bridge without merely restating the Entry.
E032/L047,E032,L047,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",手を止めても、考えていた速度はすぐには止まらない。,115,115,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '作業後の慣性' provides a usable reflective bridge without merely restating the Entry.
E032/L048,E032,L048,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",進捗のない日にも、使われた時間の跡はある。,36,36,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '成果と時間の分離' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E032/L053,E032,L053,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",戻れない時間にも、直せたものは置かれている。,8,8,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '不可逆性と修復' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E032/L068,E032,L068,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",更新されたものには、更新されなかった部分がよく見える。,8,4,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '変化と残存' provides a usable reflective bridge without merely restating the Entry.
E032/L076,E032,L076,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",終わった線の先にも、同じ紙が続いている。,163,163,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '終結と継続' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E032/L077,E032,L077,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",捨てなかった箱は、まだ決めていない時間を守る。,9,9,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '保留された手放し' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E032/L092,E032,L092,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",待つ時間は、終わる直前に形を変える。,51,51,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '待ち時間の反転' does not provide a meaningful bridge to the Entry.
E032/L097,E032,L097,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",未来を見ている間も、足元は静かに通り過ぎる。,24,24,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '未来と現在の通過' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E032/L102,E032,L102,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",終えた三つより、始めなかった一つは声が大きい。,432,392,reflective_distance_codex_judgments_v1,codex_reassessment,true,false,too_close,direct_restatement,high,false,false,false,false,false,Entryの三つの完了と四つ目の未着手を同じ数量でそのまま言い換える
E032/L103,E032,L103,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",『もっと』は、いつも少し早く席に着いている。,7,7,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,medium,false,false,false,false,false,Codex provisional: the Line meaning '常在する追加要求' provides a usable reflective bridge without merely restating the Entry.
E032/L105,E032,L105,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",満ちた器にも、次の一滴の場所を探す目がある。,100,100,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,medium,false,false,false,false,false,Codex provisional: the Line meaning '達成後の不足探索' provides a usable reflective bridge without merely restating the Entry.
E032/L106,E032,L106,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",できたことは静かで、できなかったことはよく響く。,60,60,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_close,direct_restatement,high,false,false,false,false,false,Codex provisional: the Line meaning '未達成への注意' follows the Entry structure too directly to create reflective distance.
E032/L107,E032,L107,"今日は予定していた三つを終えた。
四つ目を始めなかったことだけが、帰るときに残った。",期待の影は、持ち主より先に伸びることがある。,9,9,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '期待と主体' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E033/L004,E033,L004,もっとできたはず、という言葉だけはいつも準備がいい。,分かれ道は、通り過ぎても消えない。,15,15,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '選択の記憶' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E033/L005,E033,L005,もっとできたはず、という言葉だけはいつも準備がいい。,答えより先に、選んだという事実が残る。,458,458,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,too_far,weak_connection,medium,false,false,false,false,false,The fact of choosing that remains does not illuminate the automatic thought that more should have been done.
E033/L007,E033,L007,もっとできたはず、という言葉だけはいつも準備がいい。,扉は、開ける音より閉じる音の方が長く残る。,17,17,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '決定と喪失' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E033/L011,E033,L011,もっとできたはず、という言葉だけはいつも準備がいい。,見えない先にも、同じだけ朝は来る。,14,14,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '不確実な未来の継続' does not provide a meaningful bridge to the Entry.
E033/L012,E033,L012,もっとできたはず、という言葉だけはいつも準備がいい。,わからなさは、空白ではなく形の途中かもしれない。,21,21,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '未確定な状態' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E033/L035,E033,L035,もっとできたはず、という言葉だけはいつも準備がいい。,空いた席は、不在より先に距離を語る。,190,190,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '不在の可視化' does not provide a meaningful bridge to the Entry.
E033/L036,E033,L036,もっとできたはず、という言葉だけはいつも準備がいい。,離れたあとで、近すぎた音が聞こえる。,13,13,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '距離後の再評価' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E033/L055,E033,L055,もっとできたはず、という言葉だけはいつも準備がいい。,できなかった一つは、数え方を変える力が強い。,210,210,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,too_close,direct_restatement,high,false,false,false,false,false,One undone thing changing the count closely paraphrases the ready thought that more could have been done.
E033/L058,E033,L058,もっとできたはず、という言葉だけはいつも準備がいい。,転んだ場所は、立った場所にもなる。,136,136,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '失敗と再開' has a conceivable bridge, but it is too indirect to support the Entry reliably."
